title	url	form_number	description
Dossier jaune : demande d'admission préalable à l'inscription dans les cycles d'études des écoles nationales supérieures d'architecture pour l'année 2026-2027 (Formulaire 11962*25)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15643	11962*25	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Déclaration des bénéfices non commerciaux (BNC) - Régime de la déclaration contrôlée (Formulaire 11176)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14113	11176	""
Prescription médicale de transport (Formulaire 11574*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15649	11574*06	""
Déclaration des bénéfices industriels et commerciaux (BIC) (Formulaire 11085)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14120	11085	""
Demander le plafonnement de la taxe foncière de l'habitation principale en fonction des revenus (Formulaire 14770)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14142	14770	""
Dossier de demande de permis de détention d'un chien dangereux (Formulaire 13996*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15679	13996*01	""
Déclaration de perte ou vol d'une carte grise (Formulaire 13753*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1417	13753*04	""
Protocole de soins (Formulaire 11626*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15682	11626*07	""
Demande de délivrance de certificat(s) W garage (Formulaire 13752*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14217	13752*02	""
Feuille d'accident du travail ou maladie professionnelle pour les salariés agricoles (Formulaire 11451*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19398	11451*04	""
Demande au juge aux affaires familiales (autorité parentale, droit de visite, pension alimentaire...) (Formulaire 11530*11)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15764	11530*11	""
Mandat de protection future (Formulaire 13592*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17967	13592*04	""
Déclaration d'un restaurant ou d'un débit de boissons à consommer sur place ou à emporter pour l'obtention d'une licence (vente d'alcools) (Formulaire 11542*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15902	11542*05	""
Crédit d'impôt mécénat - Fiche d'aide au calcul (Formulaire 15438)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18024	15438	""
Demande de retraite de réversion (employés et clercs de notaires) (Formulaire 12283*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15957	12283*03	""
Élections européennes : demande d'inscription d'un citoyen européen (Formulaire 12671*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16025	12671*02	""
Redevance pour protection du milieu aquatique - Déclaration au titre de l'année (Formulaire 13748*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18121	13748*05	""
Élections municipales : demande d'inscription d'un citoyen européen (Formulaire 12670*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16026	12670*02	""
Demande d'habilitation et d'inscription de travaux d'intérêt général par une association ou une personne morale de droit privé chargée d'une mission de service public (Formulaire 13916*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16070	13916*03	""
Jeune agriculteur - Demande de dégrèvement de TFPNB (déclaration n°6711)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18251		""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande d'affiliation à l'assurance vieillesse d'un aidant familial (Formulaire 14104*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1612	14104*01	""
Attestation d'élection de domicile (personnes sans domicile stable ou SDF) (Formulaire 16030*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18272	16030*01	""
Demande en injonction de payer au président du tribunal de commerce (Formulaire 12946*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16191	12946*02	""
Demande de rectification d'une erreur ou d'une omission matérielle contenue dans un acte de l'état civil (Formulaire 11531*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18387	11531*03	""
Feuille de soins - Soins reçus à l'étranger par le travailleur salarié détaché (Formulaire 11790*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18426	11790*01	""
Demande d'aide - Contrat unique d'insertion (CUI) (Formulaire 14818*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16476	14818*04	""
Anah : demande de subvention pour réaliser des travaux dans un immeuble en copropriété (Formulaire 12713*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18452	12713*07	""
Fiva - Demande d'indemnisation - Victime	https://www.service-public.gouv.fr/particuliers/vosdroits/R16627		""
Anah : engagement du syndicat de copropriétaires dans le cadre du versement de l'aide Habiter mieux (Formulaire 14725*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18487	14725*01	""
Demande d'homologation d'un circuit (Formulaire 15849*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18491	15849*01	""
Déclaration d'une manifestation sportive motorisée non chronométrée sur la voie publique (Formulaire 15848*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18494	15848*01	""
Candidature pour le concours d'entrée sur titre pour une formation spécialisée de l'école de l'armée de l'Air de Saintes (EETAA) (Formulaire 14771*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16663	14771*01	""
Demande de rattachement des enfants à l'un ou aux deux parents - Assurances maladie et maternité (Formulaire 14445*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16671	14445*02	""
Déclaration de candidature au concours de professeur des Universités - Praticiens hospitalier des centres de soins, d'enseignement et de recherche dentaires (Formulaire 11433*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1674	11433*01	""
Demande de certificat de non-appel (Formulaire 12821*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18606	12821*02	""
Déclaration d'abandon par un particulier d'arme et de munitions à l'Etat (Formulaire 11845*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16883	11845*03	""
Demande d'Aspa auprès de la Caisse nationale d'assurance vieillesse (Cnav) et de la Cavimac (Formulaire 13710*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16935	13710*04	""
Demande d'allocation supplémentaire d'invalidité (Asi) auprès de la MSA (Formulaire 13435*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16974	13435*03	""
Demande d'acquisition de la nationalité française par naturalisation ou réintégration (Formulaire 12753*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R16995	12753*03	""
Demande de copie d'une décision de justice pénale (Formulaire 12823*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18631	12823*02	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Déclaration de renonciation à la succession par un majeur placé sous curatelle (Formulaire 15830*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49726	15830*03	""
Requête en renonciation à succession au nom d'un majeur placé sous habilitation familiale (Formulaire 15866*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49728	15866*03	""
Demande d'allocations familiales (Caf) (Formulaire 11423*06 et 10397*21)	https://www.service-public.gouv.fr/particuliers/vosdroits/R50656	11423*06	""
Renonciation à la succession au nom d'un majeur placé sous habilitation familiale (Formulaire 15829*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49730	15829*04	""
Demande de prime à l'adoption (Caf) (Formulaire 11423*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R50664	11423*06	""
Requête en acceptation de la succession au nom d'un majeur placé sous protection juridique (habilitation familiale ou tutelle) (Formulaire 15911*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49733	15911*04	""
Déclaration d'impôt sur la fortune immobilière (Ifi) (Formulaire 15798)	https://www.service-public.gouv.fr/particuliers/vosdroits/R50668	15798	""
Déclaration d'une marche ou d'une course à pied chronométrée sur la voie publique (Formulaire 15824*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49744	15824*03	""
Déclaration d'une marche ou d'une course à pied non chronométrée sur la voie publique (Formulaire 15825*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49745	15825*02	""
Déclaration d'une course cycliste non chronométrée sur la voie publique (Formulaire 15826*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49746	15826*01	""
Déclaration d'une course cycliste chronométrée sur la voie publique (Formulaire 15827*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49747	15827*01	""
Formulaire de requête devant le Tribunal du stationnement payant (Formulaire 15817*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49753	15817*03	""
Déclaration d'un accident causé par un tiers (Formulaire 15263*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49816	15263*02	""
Renonciation à succession au nom d'une personne morale (Formulaire 15833*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49854	15833*05	""
Demande d'évaluation de rachat de trimestres pour la retraite pour les périodes de stage en entreprise pendant les études supérieures (Formulaire 15542*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49864	15542*01	""
Attestation de loyer ou résidence en foyer (Formulaire 10842*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R51280	10842*07	""
Demande d'autorisation d'une manifestation sportive motorisée chronométrée sur la voie publique (Formulaire 15847*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49969	15847*01	""
Demande d'indemnisation pour l'exercice des fonctions d'un défenseur syndical rémunéré à la commission (Formulaire 15855*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49993	15855*04	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Soins reçus à l'étranger - Déclaration à compléter par l'assuré (Formulaire 12267*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17466	12267*06	""
Demande unique de retraite anticipée de base pour les assurés handicapés	https://www.service-public.gouv.fr/particuliers/vosdroits/R17517		""
Demande d'agrément pour exercer à titre individuel l'activité mandataire judiciaire à la protection des majeurs (Formulaire 13913*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1898	13913*02	""
Déclaration de manipulation de denrées alimentaires d'origine animale (formulaire papier) (Formulaire 13984*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17520	13984*06	""
Déclaration particulière de livraison à soi-même réalisée hors d'une activité économique (Formulaire 11114*12)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17557	11114*12	""
Déclaration semestrielle du nombre de mesures de protection des majeurs et de secrétaires spécialisés (Formulaire 13932*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17573	13932*02	""
Rupture conventionnelle d’un contrat de travail à durée indéterminée et formulaire de demande d’homologation (Formulaire 14598*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19136	14598*01	""
Déclaration de candidature aux élections européennes (à remplir par chaque candidat) (Formulaire 15041*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17596	15041*03	""
Demande d'autorisation spéciale de travaux compris dans le périmètre d'une aire de mise en valeur de l'architecture et du patrimoine (AVAP) (Formulaire 14433*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19161	14433*02	""
Demande d'agrément d'assistante maternelle ou assistant maternel (Formulaire 13394*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19162	13394*05	""
Déclaration initiale 1447-C-SD (CFE) (Formulaire 14187*16)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17761	14187*16	""
Déclaration d’un engin non homologué relevant de DICEM (quad, mini moto, dirt bike, moto-cross…) (Formulaire 13853*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19217	13853*04	""
Attestation de mise à disposition d'un logement dans le cadre d'un regroupement familial (Formulaire 11437*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17771	11437*04	""
Demande d'autorisation de défrichement - (cerfa n°13632) (Formulaire 13632*09)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19258	13632*09	""
Recours amiable devant la commission départementale de médiation en vue d'une offre de logement (Formulaire 15036*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19319	15036*01	""
Demande de remboursement des salaires maintenus pour l'exercice des fonctions de défenseur syndical (Formulaire 15856*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19373	15856*03	""
Relevé individuel des temps d'activité prud'homale (Formulaire 13704*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19374	13704*03	""
Déclaration de maladie professionnelle pour les salariés agricoles (Formulaire 10131*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19393	10131*05	""
Déclaration de maladie professionnelle - Exploitant agricole (Formulaire 13661*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19395	13661*04	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Attestation d'employeur pour la retraite progressive (Formulaire 13362*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17964	13362*02	""
Demande de pension d'invalidité des salariés agricoles (Formulaire 11980*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19408	11980*03	""
Demande de bourse nationale d'études du second degré (enseignement agricole) (Formulaire 11779*11)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21220	11779*11	""
Demande de pension - Assurance d'invalidité des non-salariés agricoles (Formulaire 11981*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19409	11981*04	""
Demande d'allocation journalière d'accompagnement à domicile d'une personne en fin de vie (Formulaire 14555*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19466	14555*01	""
Propriétaire occupant : plan de financement (Anah) (Formulaire 13460*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21223	13460*03	""
Création d'une association (Formulaire 13973*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19467	13973*04	""
Déclaration de candidature au concours de maître de conférences des universités - praticien hospitalier des centres de soins, d'enseignement et de recherche dentaires (Formulaire 11435*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21234	11435*01	""
Modification d'une association (titre, objet, siège social, adresse de gestion, dissolution) (Formulaire 13972*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19468	13972*03	""
Récépissé de déclaration d'ouverture, de mutation, de translation d'un restaurant ou d'un débit de boissons à consommer sur place ou à emporter (preuve de la licence) (Formulaire 11543*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21288	11543*05	""
Demander l'aide au recouvrement	https://www.service-public.gouv.fr/particuliers/vosdroits/R19507		""
Demander la modification d’une autorisation délivrée en cours de validité ou de régularisation (Formulaire 16700*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21323	16700*01	""
Demande de permis d'aménager (Formulaire 16297*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21378	16297*03	""
Certificat médical d'accouchement pour faire établir un acte d'enfant sans vie (Formulaire 13773*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19553	13773*02	""
Demande d'indemnisation auprès du FGAO de l'ayant droit (décès de la victime d'accident de la circulation/chasse)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21646		""
Demande de certificat d'urbanisme (Formulaire 13410*12)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1970	13410*12	""
Carnet de pêche à l'anguille (Formulaire 14358*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21844	14358*01	""
Prise en charge administrative de cure thermale et facturation (Formulaire 11140*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19710	11140*04	""
Certificat de destruction d'un véhicule - Déclaration d'achat pour destruction (Formulaire 14365*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21908	14365*01	""
Déclaration d'ouverture de chantier (Formulaire 13407*10)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1976	13407*10	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Certificat de destruction d'un véhicule - Déclaration d'intention de détruire (Formulaire 14366*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21909	14366*01	""
Demande d'un certificat de non-opposition (Formulaire 12820*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19762	12820*02	""
Attestation de cession d'animaux d'espèces non domestiques (Formulaire 16198*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R22119	16198*02	""
Déclaration attestant l'achèvement et la conformité des travaux (Formulaire 13408*12)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1978	13408*12	""
Demande de permis de démolir (Formulaire 13405*13)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1980	13405*13	""
Enquête annuelle sur l'application du supplément de loyer de solidarité (SLS) (Formulaire 14606*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19823	14606*04	""
Demander la validation du permis de chasse pour l'année en cours (Formulaire 12660*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19824	12660*02	""
Déclaration semestrielle du nombre de mesures judiciaires d'aide à la gestion du budget familial (Formulaire 13931*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19839	13931*01	""
Demande de consultation des pièces annexes d'un acte de l'état civil (Formulaire 13484*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2228	13484*02	""
"Demande d'attribution de la mention ""Mort pour la France"""	https://www.service-public.gouv.fr/particuliers/vosdroits/R22666		""
Demande de réquisition de passage au titre de l’article L212-1 du code des pensions militaires d’invalidité et des victimes de guerre (Formulaire 14611*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2277	14611*02	""
Demande d'affiliation d'une veuve (veuf) titulaire d'une pension militaire de réversion (Formulaire 10074*08)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1990	10074*08	""
Recueil de la volonté de la victime d'être ou de ne pas être informée sur l'exécution de la peine (Formulaire 13633*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19919	13633*02	""
Déclaration préalable Installations et aménagements non soumis à permis d’aménager (Formulaire 16703*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1995	16703*01	""
Demande ou renouvellement de prestations Handicap (AAH, PCH, CMI, hébergement ...) (Formulaire 15692*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19993	15692*01	""
Certificat médical à joindre à une demande à la maison départementale des personnes handicapées (MDPH) (Formulaire 15695*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R19996	15695*01	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Fiche facultative de calcul de l'impôt sur le revenu - Résident en France (Formulaire 15018)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55231	15018	""
Contestation de la liste électorale par un tiers (Formulaire 16039*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55236	16039*01	""
Déclaration 2025 des revenus 2024 - Déclaration de retenue à la source des non-résidents (Formulaire 50318)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55288	50318	""
Demande de mobilité en France d'un chercheur autorisé à séjourner en Europe (Formulaire 15971*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53668	15971*01	""
Demande de mobilité en France d'un étudiant autorisé à séjourner en Europe (Formulaire 15972*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53674	15972*01	""
Consentement au déroulement de la procédure sans audience - Procédure orale devant le tribunal judiciaire ou le juge des contentieux de la protection (Formulaire 16037*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55312	16037*01	""
Requête de saisine du tribunal - Contentieux de la sécurité sociale et de l'aide sociale (Formulaire 15980*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53718	15980*04	""
Requête aux fins de saisine du juge des contentieux de la protection (Formulaire 16041*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55323	16041*02	""
Demande d'autorisation européenne de pêche dans les eaux de pays tiers à l'union européenne (Formulaire 16014*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55325	16014*02	""
Déclaration des plus ou moins-values réalisées (non-résidents) (Formulaire 15015)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55331	15015	""
Déclaration individuelle de candidature - Élection des délégués cantonaux du 3ème collège - Mutualité sociale agricole - Personnes morales (Formulaire 11310*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53800	11310*05	""
Déclaration des plus ou moins-values (Formulaire 15484)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55332	15484	""
Déclaration individuelle de candidature - Élection des délégués cantonaux du 1er collège - Mutualité sociale agricole (Formulaire 11309*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53802	11309*05	""
Déclaration des plus-values en report d'imposition (Formulaire 11705)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55333	11705	""
Déclaration individuelle de candidature - Élection des délégués cantonaux du 3ème collège - Mutualité sociale agricole - Personnes physiques (Formulaire 13888*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53803	13888*03	""
"Déclaration ""Exit tax"" (suivi allégé de l'imposition) (Formulaire 15901)"	https://www.service-public.gouv.fr/particuliers/vosdroits/R55335	15901	""
Déclaration collective de candidature - Élection des délégués cantonaux du 2ème collège - Mutualité sociale agricole (Formulaire 13889*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53805	13889*03	""
Déclaration individuelle de candidature - Élection des délégués cantonaux du 2ème collège - Mutualité sociale agricole (Formulaire 11308*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53806	11308*05	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Formulaire de demande d'Acre	https://www.service-public.gouv.fr/particuliers/vosdroits/R55376		""
Déclaration de débarquement de makaire bleu et makaire blanc dans le cadre d'une pêche de loisir (Formulaire 15982*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R53952	15982*01	""
Déclaration de candidature - Élections municipales pour les communes de 1000 habitants et plus composées de communes associées de la Polynésie française (Formulaire 16049*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55462	16049*01	""
Déclaration de candidature de liste - Élections municipales pour les communes de 1000 habitants et plus composées de communes associées de la Polynésie française (Formulaire 16050*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55463	16050*01	""
Liste électorale : saisir le juge en cas d'omission ou de radiation par la commission administrative (Formulaire 15878*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55504	15878*03	""
Déclaration de situation familiale et de revenus des 12 derniers mois (demande d'Aspa ou d'Asi à la Cnav) (Formulaire 11370*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R55605	11370*03	""
Demande d'allocation versée en cas de décès de l'enfant - moins de 16 ans (Caf)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58036		""
Fiche complémentaire/autres demandeurs pour un même projet	https://www.service-public.gouv.fr/particuliers/vosdroits/R55969		""
Déclaration de détention d'animaux de compagnie appartenant à une espèce exotique envahissante - Guyane (Formulaire 16111*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58192	16111*01	""
Formulaires type pour l'obtention d'un titre exécutoire européen	https://www.service-public.gouv.fr/particuliers/vosdroits/R56005		""
Dossier de demande de subvention - Politique de la ville (Formulaire 14470*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58251	14470*02	""
Bafa : formulaire de demande d'aide financière de la Caf (Formulaire 11381*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58266	11381*02	""
Opérations funéraires - Déclaration préalable (Formulaire 16048*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R56066	16048*01	""
Saisine du Conseil supérieur de la magistrature par un justiciable (Formulaire 16126*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58431	16126*02	""
Demande de cure thermale au titre d'une Affection Présumée Imputable au Service (APIAS) (Formulaire 16136*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58493	16136*02	""
DU OPEX Formulaire d'intégration (pour reprise a posteriori des dossiers OPEX anciens) (Formulaire 15058*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R58553	15058*02	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande de médaille de la famille (Formulaire 15319*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2500	15319*02	""
Demander un certificat de non-Pacs pour le partenaire étranger né à l'étranger (Formulaire 12819*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2107	12819*06	""
Demande de dérogation pour la capture, l'enlèvement, la destruction, la perturbation intentionnelle de spécimens d'espèces animales protégées (Formulaire 13616*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2501	13616*01	""
"Demande d'inscription au permis bateau à moteur option ""côtière"" ou ""eaux intérieures"" (Formulaire 14681*03)"	https://www.service-public.gouv.fr/particuliers/vosdroits/R21199	14681*03	""
Déclaration de candidature aux concours de professeurs des universités - Praticiens hospitaliers (Formulaire 11432*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2511	11432*02	""
